x,y,count
39,53,0.0
40,53,1.0
41,53,0.0
42,53,0.0
43,53,0.0
44,53,0.0
45,53,0.0
46,53,1.0
47,53,0.0
48,53,0.0
49,53,2.0
50,53,0.0
51,53,0.0
52,53,1.0
53,53,1.0
54,53,0.0
55,53,2.0
56,53,1.0
57,53,1.0
58,53,4.0
59,53,1.0
60,53,2.0
61,53,6.0
62,53,4.0
63,53,1.0
64,53,1.0
65,53,2.0
66,53,2.0
67,53,0.0
68,53,3.0
69,53,1.0
70,53,1.0
71,53,2.0
72,53,4.0
73,53,7.0
74,53,1.0
75,53,2.0
76,53,5.0
77,53,4.0
78,53,0.0
79,53,3.0
80,53,3.0
81,53,4.0
82,53,3.0
83,53,2.0
84,53,1.0
85,53,7.0
86,53,5.0
87,53,4.0
88,53,6.0
89,53,3.0
90,53,5.0
91,53,2.0
92,53,2.0
93,53,2.0
94,53,3.0
95,53,2.0
96,53,6.0
97,53,15.0
98,53,11.0
99,53,6.0
100,53,17.0
101,53,2.0
102,53,1.0
103,53,1.0
104,53,5.0
105,53,4.0
106,53,0.0
107,53,5.0
108,53,115.0
109,53,183.0
110,53,6430.0
111,53,1288.0
112,53,397.0
113,53,285.0
114,53,391.0
115,53,6652.0
116,53,2593.0
117,53,1237.0
118,53,1276.0
119,53,1050.0
120,53,467.0
121,53,1728.0
122,53,1737.0
123,53,1640.0
124,53,933.0
125,53,3110.0
126,53,3747.0
127,53,7674.0
128,53,9852.0
129,53,4232.0
130,53,4530.0
131,53,1028.0
132,53,4258.0
133,53,1214.0
134,53,1478.0
135,53,3310.0
136,53,6432.0
137,53,3490.0
138,53,3964.0
139,53,6387.0
140,53,2760.0
141,53,2890.0
142,53,2367.0
143,53,3099.0
144,53,1797.0
145,53,319.0
146,53,3312.0
147,53,2204.0
148,53,759.0
149,53,1208.0
150,53,2788.0
151,53,4947.0
152,53,7125.0
153,53,3201.0
154,53,11873.0
155,53,5441.0
156,53,5263.0
157,53,10360.0
158,53,6557.0
159,53,5761.0
160,53,4324.0
161,53,9584.0
162,53,10951.0
163,53,10124.0
164,53,2721.0
165,53,7835.0
166,53,12138.0
167,53,7452.0
168,53,7699.0
169,53,8470.0
170,53,3709.0
171,53,3787.0
172,53,1194.0
173,53,1812.0
174,53,9787.0
175,53,14602.0
176,53,13877.0
177,53,10993.0
178,53,15689.0
179,53,9116.0
180,53,13854.0
181,53,7162.0
182,53,18970.0
183,53,30540.0
184,53,16584.0
185,53,28455.0
186,53,16856.0
187,53,9661.0
188,53,14476.0
189,53,15750.0
190,53,15117.0
191,53,12248.0
192,53,3961.0
193,53,4419.0
194,53,1965.0
195,53,668.0
196,53,978.0
197,53,561.0
198,53,170.0
199,53,476.0
200,53,2.0
1,54,685.0
2,54,3330.0
3,54,692.0
4,54,0.0
5,54,1.0
6,54,0.0
7,54,4.0
8,54,2.0
9,54,0.0
10,54,0.0
11,54,0.0
12,54,1.0
13,54,0.0
14,54,0.0
15,54,0.0
16,54,0.0
17,54,0.0
18,54,0.0
19,54,0.0
20,54,2.0
21,54,1.0
22,54,1.0
23,54,0.0
24,54,2.0
25,54,0.0
26,54,0.0
27,54,0.0
28,54,0.0
29,54,0.0
30,54,0.0
31,54,0.0
32,54,0.0
33,54,1.0
34,54,0.0
35,54,2.0
36,54,0.0
37,54,2.0
38,54,1.0
39,54,1.0
40,54,1.0
41,54,2.0
42,54,0.0
43,54,0.0
44,54,0.0
45,54,0.0
46,54,1.0
47,54,0.0
48,54,0.0
49,54,3.0
50,54,1.0
51,54,0.0
52,54,1.0
53,54,0.0
54,54,0.0
55,54,0.0
56,54,2.0
57,54,3.0
58,54,2.0
59,54,3.0
60,54,1.0
61,54,5.0
62,54,0.0
63,54,2.0
64,54,3.0
65,54,3.0
66,54,3.0
67,54,2.0
68,54,1.0
69,54,1.0
70,54,1.0
71,54,0.0
72,54,0.0
73,54,2.0
74,54,4.0
75,54,3.0
76,54,7.0
77,54,2.0
78,54,2.0
79,54,1.0
80,54,3.0
81,54,1.0
82,54,1.0
83,54,3.0
84,54,2.0
85,54,1.0
86,54,5.0
87,54,2.0
88,54,3.0
89,54,2.0
90,54,5.0
91,54,3.0
92,54,1.0
93,54,3.0
94,54,1.0
95,54,2.0
96,54,9.0
97,54,6.0
98,54,8.0
99,54,4.0
100,54,1.0
101,54,0.0
102,54,2.0
103,54,1.0
104,54,5.0
105,54,4.0
106,54,1.0
107,54,42.0
108,54,99.0
109,54,160.0
110,54,5000.0
111,54,969.0
112,54,313.0
113,54,753.0
114,54,532.0
115,54,1220.0
116,54,7831.0
117,54,750.0
118,54,868.0
119,54,852.0
120,54,448.0
121,54,1753.0
122,54,4763.0
123,54,1469.0
124,54,445.0
125,54,11936.0
126,54,3963.0
127,54,4267.0
128,54,1985.0
129,54,5882.0
130,54,3849.0
131,54,1901.0
132,54,7596.0
133,54,2187.0
134,54,1820.0
135,54,7041.0
136,54,7478.0
137,54,1924.0
138,54,7069.0
139,54,2415.0
140,54,3532.0
141,54,3752.0
142,54,609.0
143,54,3908.0
144,54,3480.0
145,54,100.0
146,54,247.0
147,54,3028.0
148,54,229.0
149,54,756.0
150,54,2580.0
151,54,3396.0
152,54,2828.0
153,54,1460.0
154,54,1986.0
155,54,3270.0
156,54,4858.0
157,54,7063.0
158,54,5496.0
159,54,4914.0
160,54,5755.0
161,54,6053.0
162,54,7161.0
163,54,9285.0
164,54,4973.0
165,54,2719.0
166,54,6705.0
167,54,5141.0
168,54,1753.0
169,54,3881.0
170,54,2834.0
171,54,6548.0
172,54,10045.0
173,54,1588.0
174,54,2187.0
175,54,6459.0
176,54,9231.0
177,54,6793.0
178,54,7757.0
179,54,9137.0
180,54,15667.0
181,54,10479.0
182,54,12200.0
183,54,13975.0
184,54,9527.0
185,54,1270.0
186,54,4091.0
187,54,5705.0
188,54,7547.0
189,54,12601.0
190,54,8859.0
191,54,13831.0
192,54,7531.0
193,54,5028.0
194,54,1360.0
195,54,985.0
196,54,95.0
197,54,240.0
198,54,1861.0
199,54,248.0
200,54,3.0
1,55,2321.0
2,55,2743.0
3,55,9.0
4,55,0.0
5,55,0.0
6,55,0.0
7,55,1.0
8,55,1.0
9,55,0.0
10,55,0.0
11,55,0.0
12,55,0.0
13,55,0.0
14,55,1.0
15,55,2.0
16,55,1.0
17,55,0.0
18,55,7.0
19,55,4.0
20,55,1.0
21,55,0.0
22,55,2.0
23,55,1.0
24,55,0.0
25,55,0.0
26,55,2.0
27,55,0.0
28,55,3.0
29,55,0.0
30,55,0.0
31,55,1.0
32,55,1.0
33,55,1.0
34,55,0.0
35,55,3.0
36,55,0.0
37,55,1.0
38,55,1.0
39,55,1.0
40,55,1.0
41,55,0.0
42,55,0.0
43,55,2.0
44,55,0.0
45,55,0.0
46,55,0.0
47,55,1.0
48,55,1.0
49,55,2.0
50,55,0.0
51,55,0.0
52,55,0.0
53,55,0.0
54,55,1.0
55,55,4.0
56,55,0.0
57,55,4.0
58,55,2.0
59,55,1.0
60,55,5.0
61,55,3.0
62,55,4.0
63,55,3.0
64,55,4.0
65,55,6.0
66,55,2.0
67,55,3.0
68,55,4.0
69,55,4.0
70,55,0.0
71,55,4.0
72,55,2.0
73,55,2.0
74,55,3.0
75,55,1.0
76,55,2.0
77,55,4.0
78,55,2.0
79,55,3.0
80,55,4.0
81,55,3.0
82,55,5.0
83,55,0.0
84,55,2.0
85,55,4.0
86,55,2.0
87,55,4.0
88,55,10.0
89,55,6.0
90,55,6.0
91,55,7.0
92,55,2.0
93,55,4.0
94,55,0.0
95,55,3.0
96,55,7.0
97,55,10.0
98,55,9.0
99,55,16.0
100,55,1.0
101,55,0.0
102,55,2.0
103,55,4.0
104,55,5.0
105,55,5.0
106,55,68.0
107,55,690.0
108,55,76.0
109,55,150.0
110,55,6766.0
111,55,1281.0
112,55,517.0
113,55,771.0
114,55,1238.0
115,55,3998.0
116,55,8449.0
117,55,3296.0
118,55,5136.0
119,55,2169.0
120,55,1597.0
121,55,6236.0
122,55,4345.0
123,55,3130.0
124,55,3629.0
125,55,14562.0
126,55,8086.0
127,55,2596.0
128,55,2081.0
129,55,7891.0
130,55,3479.0
131,55,1706.0
132,55,6885.0
133,55,2512.0
134,55,1305.0
135,55,12270.0
136,55,8564.0
137,55,1424.0
138,55,11600.0
139,55,3164.0
140,55,8545.0
141,55,6413.0
142,55,236.0
143,55,3367.0
144,55,9644.0
145,55,588.0
146,55,1346.0
147,55,2982.0
148,55,1981.0
149,55,4256.0
150,55,5104.0
151,55,21078.0
152,55,6074.0
153,55,8773.0
154,55,6382.0
155,55,4109.0
156,55,2525.0
157,55,4402.0
158,55,4069.0
159,55,5217.0
160,55,4444.0
161,55,11378.0
162,55,15659.0
163,55,24495.0
164,55,11800.0
165,55,11506.0
166,55,15548.0
167,55,10726.0
168,55,6641.0
169,55,9162.0
170,55,16351.0
171,55,21358.0
172,55,6924.0
173,55,5285.0
174,55,852.0
175,55,3216.0
176,55,6853.0
177,55,8799.0
178,55,10963.0
179,55,10588.0
180,55,11487.0
181,55,6666.0
182,55,10795.0
183,55,18189.0
184,55,6559.0
185,55,1661.0
186,55,535.0
187,55,8188.0
188,55,14924.0
189,55,13782.0
190,55,9851.0
191,55,14789.0
192,55,7104.0
193,55,9937.0
194,55,1257.0
195,55,1364.0
196,55,233.0
197,55,3088.0
198,55,3104.0
199,55,49.0
200,55,0.0
1,56,4237.0
2,56,5132.0
3,56,1.0
4,56,0.0
5,56,1.0
6,56,1.0
7,56,0.0
8,56,0.0
9,56,0.0
10,56,0.0
11,56,0.0
12,56,0.0
13,56,0.0
14,56,0.0
15,56,0.0
16,56,0.0
17,56,1.0
18,56,2.0
19,56,5.0
20,56,1.0
21,56,2.0
22,56,3.0
23,56,1.0
24,56,4.0
25,56,4.0
26,56,18.0
27,56,6.0
28,56,1.0
29,56,1.0
30,56,0.0
31,56,1.0
32,56,2.0
33,56,0.0
34,56,3.0
35,56,0.0
36,56,0.0
37,56,3.0
38,56,0.0
39,56,1.0
40,56,0.0
41,56,1.0
42,56,0.0
43,56,1.0
44,56,1.0
45,56,1.0
46,56,0.0
47,56,0.0
48,56,0.0
49,56,1.0
50,56,2.0
51,56,2.0
52,56,1.0
53,56,0.0
54,56,1.0
55,56,1.0
56,56,1.0
57,56,1.0
58,56,1.0
59,56,0.0
60,56,1.0
61,56,3.0
62,56,1.0
63,56,3.0
64,56,8.0
65,56,7.0
66,56,3.0
67,56,2.0
68,56,8.0
69,56,3.0
70,56,1.0
71,56,4.0
72,56,5.0
73,56,0.0
74,56,2.0
75,56,5.0
76,56,4.0
77,56,3.0
78,56,1.0
79,56,1.0
80,56,4.0
81,56,0.0
82,56,1.0
83,56,1.0
84,56,3.0
85,56,1.0
86,56,7.0
87,56,3.0
88,56,5.0
89,56,4.0
90,56,5.0
91,56,4.0
92,56,4.0
93,56,2.0
94,56,11.0
95,56,4.0
96,56,5.0
97,56,7.0
98,56,7.0
99,56,13.0
100,56,1.0
101,56,0.0
102,56,10.0
103,56,8.0
104,56,3.0
105,56,747.0
106,56,1817.0
107,56,9582.0
108,56,1390.0
109,56,1021.0
110,56,6941.0
111,56,1176.0
112,56,1975.0
113,56,7048.0
114,56,3122.0
115,56,8161.0
116,56,7487.0
117,56,785.0
118,56,2887.0
119,56,7326.0
120,56,2883.0
121,56,8262.0
122,56,3977.0
123,56,1145.0
124,56,4438.0
125,56,6160.0
126,56,5596.0
127,56,8506.0
128,56,8139.0
129,56,9067.0
130,56,17425.0
131,56,11131.0
132,56,11507.0
133,56,8855.0
134,56,5786.0
135,56,14568.0
136,56,7778.0
137,56,9691.0
138,56,13534.0
139,56,5913.0
140,56,11915.0
141,56,9406.0
142,56,2868.0
143,56,8461.0
144,56,17346.0
145,56,6249.0
146,56,2333.0
147,56,5360.0
148,56,1927.0
149,56,7765.0
150,56,12173.0
151,56,25336.0
152,56,12054.0
153,56,5765.0
154,56,6228.0
155,56,4875.0
156,56,931.0
157,56,2970.0
158,56,7408.0
159,56,6362.0
160,56,13932.0
161,56,9223.0
162,56,10043.0
163,56,26493.0
164,56,6980.0
165,56,4457.0
166,56,5103.0
167,56,9003.0
168,56,7615.0
169,56,13458.0
170,56,9798.0
171,56,10159.0
172,56,4832.0
173,56,5384.0
174,56,1300.0
175,56,1236.0
176,56,6816.0
177,56,13585.0
178,56,11734.0
179,56,6589.0
180,56,7965.0
181,56,6373.0
182,56,5088.0
183,56,16607.0
184,56,12501.0
185,56,2889.0
186,56,168.0
187,56,225.0
188,56,3960.0
189,56,10527.0
190,56,9017.0
191,56,17944.0
192,56,7871.0
193,56,6959.0
194,56,10756.0
195,56,4057.0
196,56,7358.0
197,56,5534.0
198,56,4799.0
199,56,5010.0
200,56,76.0
1,57,260.0
2,57,4792.0
3,57,0.0
4,57,1.0
5,57,1.0
6,57,1.0
7,57,2.0
8,57,1.0
9,57,0.0
10,57,1.0
11,57,0.0
12,57,1.0
13,57,0.0
14,57,0.0
15,57,2.0
16,57,3.0
17,57,1.0
18,57,3.0
19,57,11.0
20,57,0.0
21,57,5.0
22,57,3.0
23,57,0.0
24,57,0.0
25,57,1.0
26,57,0.0
27,57,10.0
28,57,2.0
29,57,4.0
30,57,1.0
31,57,1.0
32,57,1.0
33,57,2.0
34,57,1.0
35,57,2.0
36,57,0.0
37,57,1.0
38,57,2.0
39,57,0.0
40,57,1.0
41,57,1.0
42,57,1.0
43,57,0.0
44,57,1.0
45,57,0.0
46,57,0.0
47,57,1.0
48,57,0.0
49,57,3.0
50,57,1.0
51,57,0.0
52,57,1.0
53,57,1.0
54,57,4.0
55,57,0.0
56,57,4.0
57,57,0.0
58,57,2.0
59,57,4.0
60,57,3.0
61,57,3.0
62,57,3.0
63,57,8.0
64,57,7.0
65,57,3.0
66,57,2.0
67,57,2.0
68,57,4.0
69,57,2.0
70,57,2.0
71,57,6.0
72,57,6.0
73,57,0.0
74,57,5.0
75,57,3.0
76,57,1.0
77,57,6.0
78,57,3.0
79,57,6.0
80,57,1.0
81,57,4.0
82,57,1.0
83,57,2.0
84,57,5.0
85,57,6.0
86,57,7.0
87,57,7.0
88,57,6.0
89,57,7.0
90,57,10.0
91,57,10.0
92,57,3.0
93,57,2.0
94,57,2.0
95,57,3.0
96,57,5.0
97,57,5.0
98,57,7.0
99,57,14.0
100,57,8.0
101,57,0.0
102,57,6.0
103,57,5.0
104,57,33.0
105,57,1551.0
106,57,3283.0
107,57,8706.0
108,57,2189.0
109,57,1380.0
110,57,8737.0
111,57,1443.0
112,57,406.0
113,57,2348.0
114,57,3724.0
115,57,3120.0
116,57,10476.0
117,57,1943.0
118,57,834.0
119,57,2786.0
120,57,4265.0
121,57,8028.0
122,57,13086.0
123,57,4016.0
124,57,8790.0
125,57,8738.0
126,57,16826.0
127,57,26363.0
128,57,24760.0
129,57,9020.0
130,57,11830.0
131,57,4714.0
132,57,10862.0
133,57,3819.0
134,57,2991.0
135,57,7407.0
136,57,4819.0
137,57,5912.0
138,57,19097.0
139,57,10520.0
140,57,17343.0
141,57,11591.0
142,57,3924.0
143,57,1017.0
144,57,8169.0
145,57,3775.0
146,57,4126.0
147,57,6489.0
148,57,3968.0
149,57,6933.0
150,57,18597.0
151,57,18443.0
152,57,10468.0
153,57,6245.0
154,57,3781.0
155,57,6852.0
156,57,5191.0
157,57,8582.0
158,57,11282.0
159,57,14716.0
160,57,16885.0
161,57,12643.0
162,57,13531.0
163,57,20757.0
164,57,3667.0
165,57,8923.0
166,57,19070.0
167,57,9126.0
168,57,12259.0
169,57,12362.0
170,57,8318.0
171,57,10700.0
172,57,4367.0
173,57,13032.0
174,57,6145.0
175,57,8367.0
176,57,11774.0
177,57,28190.0
178,57,23711.0
179,57,23920.0
180,57,18283.0
181,57,17341.0
182,57,21038.0
183,57,26230.0
184,57,15689.0
185,57,2158.0
186,57,340.0
187,57,1014.0
188,57,898.0
189,57,8206.0
190,57,13897.0
191,57,12030.0
192,57,2482.0
193,57,16.0
194,57,58.0
195,57,4170.0
196,57,13537.0
197,57,9422.0
198,57,8441.0
199,57,4802.0
200,57,1317.0
1,58,57.0
2,58,1023.0
3,58,0.0
4,58,0.0
5,58,1.0
6,58,3.0
7,58,10.0
8,58,3.0
9,58,0.0
10,58,0.0
11,58,0.0
12,58,0.0
13,58,0.0
14,58,0.0
15,58,0.0
16,58,2.0
17,58,2.0
18,58,1.0
19,58,2.0
20,58,1.0
21,58,2.0
22,58,0.0
23,58,2.0
24,58,2.0
25,58,0.0
26,58,7.0
27,58,2.0
28,58,3.0
29,58,2.0
30,58,2.0
31,58,1.0
32,58,0.0
33,58,2.0
34,58,0.0
35,58,0.0
36,58,2.0
37,58,0.0
38,58,0.0
39,58,2.0
40,58,0.0
41,58,2.0
42,58,1.0
43,58,0.0
44,58,0.0
45,58,1.0
46,58,0.0
47,58,2.0
48,58,1.0
49,58,1.0
50,58,2.0
51,58,2.0
52,58,1.0
53,58,0.0
54,58,2.0
55,58,8.0
56,58,0.0
57,58,2.0
58,58,3.0
59,58,7.0
60,58,3.0
61,58,1.0
62,58,2.0
63,58,3.0
64,58,1.0
65,58,1.0
66,58,9.0
67,58,6.0
68,58,3.0
69,58,1.0
70,58,2.0
71,58,5.0
72,58,5.0
73,58,0.0
74,58,3.0
75,58,4.0
76,58,4.0
77,58,1.0
78,58,4.0
79,58,10.0
80,58,5.0
81,58,5.0
82,58,13.0
83,58,8.0
84,58,6.0
85,58,8.0
86,58,12.0
87,58,12.0
88,58,15.0
89,58,13.0
90,58,8.0
91,58,20.0
92,58,3.0
93,58,4.0
94,58,2.0
95,58,1.0
96,58,5.0
97,58,5.0
98,58,3.0
99,58,7.0
100,58,12.0
101,58,4.0
102,58,3.0
103,58,4.0
104,58,178.0
105,58,13328.0
106,58,3484.0
107,58,670.0
108,58,4675.0
109,58,2570.0
110,58,2875.0
111,58,6021.0
112,58,56.0
113,58,850.0
114,58,1338.0
115,58,1924.0
116,58,7987.0
117,58,2620.0
118,58,2481.0
119,58,2675.0
120,58,1297.0
121,58,1498.0
122,58,3202.0
123,58,874.0
124,58,1159.0
125,58,2478.0
126,58,7932.0
127,58,9611.0
128,58,14067.0
129,58,8357.0
130,58,6058.0
131,58,1751.0
132,58,8352.0
133,58,2520.0
134,58,1391.0
135,58,8816.0
136,58,4439.0
137,58,5732.0
138,58,20309.0
139,58,10275.0
140,58,14334.0
141,58,9382.0
142,58,2454.0
143,58,3641.0
144,58,7470.0
145,58,300.0
146,58,7335.0
147,58,2064.0
148,58,1509.0
149,58,3206.0
150,58,6385.0
151,58,13352.0
152,58,12551.0
153,58,2794.0
154,58,5280.0
155,58,6910.0
156,58,4446.0
157,58,8862.0
158,58,12601.0
159,58,12344.0
160,58,20428.0
161,58,19778.0
162,58,5784.0
163,58,14073.0
164,58,8137.0
165,58,11446.0
166,58,17263.0
167,58,4950.0
168,58,8188.0
169,58,12869.0
170,58,5708.0
171,58,11580.0
172,58,13201.0
173,58,2879.0
174,58,576.0
175,58,3459.0
176,58,7885.0
177,58,12896.0
178,58,13679.0
179,58,16015.0
180,58,10799.0
181,58,6440.0
182,58,12603.0
183,58,13900.0
184,58,6250.0
185,58,4035.0
186,58,35.0
187,58,14.0
188,58,1034.0
189,58,7472.0
190,58,9203.0
191,58,6264.0
192,58,770.0
193,58,10.0
194,58,81.0
195,58,393.0
196,58,3775.0
197,58,140.0
198,58,308.0
199,58,7851.0
200,58,4648.0
1,59,1548.0
2,59,1111.0
3,59,1.0
4,59,1.0
5,59,2.0
6,59,3.0
7,59,1.0
8,59,0.0
9,59,1.0
10,59,1.0
11,59,0.0
12,59,0.0
13,59,0.0
14,59,0.0
15,59,0.0
16,59,0.0
17,59,1.0
18,59,4.0
19,59,0.0
20,59,2.0
21,59,2.0
22,59,1.0
23,59,0.0
24,59,3.0
25,59,0.0
26,59,1.0
27,59,1.0
28,59,2.0
29,59,0.0
30,59,1.0
31,59,0.0
32,59,3.0
33,59,0.0
34,59,0.0
35,59,1.0
36,59,3.0
37,59,0.0
38,59,2.0
39,59,2.0
40,59,1.0
41,59,0.0
42,59,1.0
43,59,2.0
44,59,0.0
45,59,0.0
46,59,0.0
47,59,0.0
48,59,0.0
49,59,1.0
50,59,0.0
51,59,1.0
52,59,1.0
53,59,2.0
54,59,1.0
55,59,4.0
56,59,2.0
57,59,6.0
58,59,2.0
59,59,3.0
60,59,3.0
61,59,3.0
62,59,1.0
63,59,2.0
64,59,3.0
65,59,9.0
66,59,4.0
67,59,3.0
68,59,4.0
69,59,7.0
70,59,8.0
71,59,7.0
72,59,8.0
73,59,3.0
74,59,3.0
75,59,7.0
76,59,2.0
77,59,3.0
78,59,4.0
79,59,2.0
80,59,3.0
81,59,4.0
82,59,5.0
83,59,4.0
84,59,4.0
85,59,0.0
86,59,3.0
87,59,4.0
88,59,19.0
89,59,10.0
90,59,14.0
91,59,22.0
92,59,8.0
93,59,7.0
94,59,3.0
95,59,2.0
96,59,1.0
97,59,1.0
98,59,3.0
99,59,7.0
100,59,6.0
101,59,13.0
102,59,11.0
103,59,11.0
104,59,2900.0
105,59,11702.0
106,59,377.0
107,59,1867.0
108,59,4113.0
109,59,4044.0
110,59,5588.0
111,59,5618.0
112,59,322.0
113,59,2745.0
114,59,1739.0
115,59,843.0
116,59,7803.0
117,59,1378.0
118,59,2944.0
119,59,968.0
120,59,505.0
121,59,362.0
122,59,906.0
123,59,6296.0
124,59,3787.0
125,59,2653.0
126,59,13669.0
127,59,14080.0
128,59,11148.0
129,59,11186.0
130,59,11027.0
131,59,8255.0
132,59,11020.0
133,59,6006.0
134,59,8200.0
135,59,9168.0
136,59,776.0
137,59,2762.0
138,59,8917.0
139,59,3904.0
140,59,4609.0
141,59,1610.0
142,59,2116.0
143,59,4626.0
144,59,6885.0
145,59,5232.0
146,59,3815.0
147,59,3609.0
148,59,4533.0
149,59,4512.0
150,59,3898.0
151,59,12690.0
152,59,8833.0
153,59,3473.0
154,59,6595.0
155,59,4489.0
156,59,3699.0
157,59,6978.0
158,59,11123.0
159,59,11420.0
160,59,16783.0
161,59,19436.0
162,59,14332.0
163,59,13980.0
164,59,14367.0
165,59,10253.0
166,59,10437.0
167,59,6635.0
168,59,7316.0
169,59,15881.0
170,59,10503.0
171,59,11138.0
172,59,3925.0
173,59,1285.0
174,59,97.0
175,59,4099.0
176,59,6681.0
177,59,4728.0
178,59,7213.0
179,59,9366.0
180,59,10517.0
181,59,4301.0
182,59,8369.0
183,59,6617.0
184,59,9498.0
185,59,161.0
186,59,2519.0
187,59,180.0
188,59,1654.0
189,59,11043.0
190,59,1877.0
191,59,874.0
192,59,9.0
193,59,31.0
194,59,147.0
195,59,930.0
196,59,8700.0
197,59,6.0
198,59,11.0
199,59,4838.0
200,59,2492.0
1,60,1973.0
2,60,1669.0
3,60,1.0
4,60,1.0
5,60,0.0
6,60,3.0
7,60,1.0
8,60,1.0
9,60,0.0
10,60,0.0
11,60,0.0
12,60,1.0
13,60,1.0
14,60,1.0
15,60,1.0
16,60,0.0
17,60,0.0
18,60,0.0
19,60,4.0
20,60,1.0
21,60,1.0
22,60,1.0
23,60,1.0
24,60,0.0
25,60,0.0
26,60,0.0
27,60,5.0
28,60,2.0
29,60,1.0
30,60,1.0
31,60,4.0
32,60,1.0
33,60,2.0
34,60,0.0
35,60,2.0
36,60,1.0
37,60,0.0
38,60,0.0
39,60,0.0
40,60,0.0
41,60,1.0
42,60,0.0
43,60,0.0
44,60,0.0
45,60,0.0
46,60,0.0
47,60,0.0
48,60,0.0
49,60,1.0
50,60,0.0
51,60,0.0
52,60,1.0
53,60,5.0
54,60,7.0
55,60,6.0
56,60,0.0
57,60,3.0
58,60,4.0
59,60,2.0
60,60,6.0
61,60,2.0
62,60,4.0
63,60,4.0
64,60,0.0
65,60,3.0
66,60,5.0
67,60,3.0
68,60,13.0
69,60,10.0
70,60,7.0
71,60,6.0
72,60,2.0
73,60,1.0
74,60,3.0
75,60,18.0
76,60,39.0
77,60,1.0
78,60,1.0
79,60,3.0
80,60,7.0
81,60,3.0
82,60,4.0
83,60,3.0
84,60,1.0
85,60,3.0
86,60,1.0
87,60,3.0
88,60,2.0
89,60,1.0
90,60,4.0
91,60,12.0
92,60,4.0
93,60,9.0
94,60,8.0
95,60,1.0
96,60,2.0
97,60,1.0
98,60,9.0
99,60,12.0
100,60,2.0
101,60,7.0
102,60,17.0
103,60,29.0
104,60,15.0
105,60,1653.0
106,60,41.0
107,60,768.0
108,60,1507.0
109,60,1357.0
110,60,3856.0
111,60,4186.0
112,60,1015.0
113,60,6384.0
114,60,677.0
115,60,1021.0
116,60,5820.0
117,60,426.0
118,60,856.0
119,60,573.0
120,60,11.0
121,60,69.0
122,60,175.0
123,60,2190.0
124,60,1992.0
125,60,615.0
126,60,5519.0
127,60,12191.0
128,60,13812.0
129,60,11843.0
130,60,8813.0
131,60,4818.0
132,60,5754.0
133,60,6085.0
134,60,4086.0
135,60,13341.0
136,60,4313.0
137,60,9542.0
138,60,7976.0
139,60,4211.0
140,60,5414.0
141,60,5083.0
142,60,2338.0
143,60,5309.0
144,60,9308.0
145,60,7086.0
146,60,8299.0
147,60,4680.0
148,60,2645.0
149,60,7658.0
150,60,6627.0
151,60,13993.0
152,60,11302.0
153,60,3355.0
154,60,2540.0
155,60,2025.0
156,60,3213.0
157,60,11532.0
158,60,13774.0
159,60,7657.0
160,60,15988.0
161,60,56977.0
162,60,16091.0
163,60,16920.0
164,60,10360.0
165,60,4740.0
166,60,4458.0
167,60,2965.0
168,60,7389.0
169,60,10671.0
170,60,2335.0
171,60,4498.0
172,60,2601.0
173,60,451.0
174,60,1371.0
175,60,2181.0
176,60,7247.0
177,60,7943.0
178,60,9008.0
179,60,13049.0
180,60,6576.0
181,60,1634.0
182,60,6729.0
183,60,8907.0
184,60,6410.0
185,60,593.0
186,60,2796.0
187,60,451.0
188,60,6323.0
189,60,4060.0
190,60,1342.0
191,60,49.0
192,60,2.0
193,60,25.0
194,60,35.0
195,60,530.0
196,60,4312.0
197,60,5.0
198,60,12.0
199,60,1779.0
200,60,1209.0
1,61,141.0
2,61,10.0
3,61,3.0
4,61,4.0
5,61,0.0
6,61,3.0
7,61,0.0
8,61,1.0
9,61,1.0
10,61,0.0
11,61,2.0
12,61,0.0
13,61,0.0
14,61,0.0
15,61,1.0
16,61,2.0
17,61,2.0
18,61,1.0
19,61,2.0
20,61,1.0
21,61,3.0
22,61,0.0
23,61,2.0
24,61,0.0
25,61,0.0
26,61,2.0
27,61,1.0
28,61,2.0
29,61,1.0
30,61,5.0
31,61,2.0
32,61,0.0
33,61,0.0
34,61,0.0
35,61,0.0
36,61,1.0
37,61,2.0
38,61,0.0
39,61,0.0
40,61,2.0
41,61,1.0
42,61,0.0
43,61,1.0
44,61,0.0
45,61,4.0
46,61,3.0
47,61,1.0
48,61,0.0
49,61,0.0
50,61,1.0
51,61,2.0
52,61,2.0
53,61,5.0
54,61,3.0
55,61,3.0
56,61,3.0
57,61,4.0
58,61,1.0
59,61,4.0
60,61,2.0
61,61,5.0
62,61,3.0
63,61,6.0
64,61,3.0
65,61,5.0
66,61,10.0
67,61,7.0
68,61,4.0
69,61,7.0
70,61,18.0
71,61,5.0
72,61,29.0
73,61,11.0
74,61,104.0
75,61,190.0
76,61,41.0
77,61,4.0
78,61,0.0
79,61,4.0
80,61,4.0
81,61,2.0
82,61,8.0
83,61,0.0
84,61,3.0
85,61,1.0
86,61,6.0
87,61,2.0
88,61,11.0
89,61,2.0
90,61,2.0
91,61,5.0
92,61,6.0
93,61,7.0
94,61,10.0
95,61,4.0
96,61,1.0
97,61,3.0
98,61,4.0
99,61,6.0
100,61,9.0
101,61,21.0
102,61,22.0
103,61,28.0
104,61,16.0
